method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,83.0,MARC-generic,2020-07-05 20:43:26.178964,0.5483304646884313,0.9963985594237695,1.0,0.9965723922922213,0.9966732461551114,0.9967185369745565,0.0,1.273124931495765,0.7155172413793104,0.8879310344827587,0.6673895240186005,0.7009540258244922,0.6851961509992598,0.0
OURS,84.0,MARC-generic,2020-07-05 20:43:33.071617,0.5215458633089696,0.9963985594237695,1.0,0.9965216073687376,0.9966810966810966,0.9966609664506647,0.0,1.280728741041545,0.7258620689655172,0.8793103448275862,0.6809192872892965,0.7152027304877047,0.6959536146064644,0.0
OURS,85.0,MARC-generic,2020-07-05 20:43:39.875540,0.5275619035246087,0.9971988795518207,1.0,0.99715351290753,0.9974052142445925,0.997127287694188,1.0,1.2930188655853272,0.7224137931034482,0.8775862068965518,0.6764491747880959,0.710397647832881,0.693831729583025,0.0
OURS,86.0,MARC-generic,2020-07-05 20:43:46.625445,0.5773241059357475,0.9967987194877951,1.0,0.9968727679900676,0.9971300144875274,0.9968150783146211,0.0,1.2820943546706232,0.7137931034482758,0.8810344827586207,0.6629342211177017,0.6991713956739863,0.6813101406365656,0.0
OURS,87.0,MARC-generic,2020-07-05 20:43:53.514515,0.547897210379704,0.9963985594237695,1.0,0.9965466299429527,0.9968582942676207,0.9964882548789894,0.0,1.290881820382743,0.7172413793103448,0.8844827586206897,0.6665770377138863,0.701200756641171,0.6863187762151493,0.0
OURS,88.0,MARC-generic,2020-07-05 20:44:00.294628,0.5513601693428722,0.9975990396158463,1.0,0.9976034301200347,0.9978246566329467,0.9975590666233762,1.0,1.2699582295171146,0.7172413793103448,0.8706896551724138,0.6638610720445527,0.6989678427502262,0.6865778435726623,0.0
OURS,89.0,MARC-generic,2020-07-05 20:44:07.192420,0.524822663693201,0.9979991996798719,1.0,0.9980678325781498,0.9982811086438029,0.997989460165626,1.0,1.2834331505257508,0.7155172413793104,0.8810344827586207,0.6679456460773133,0.7056419113413931,0.6831236121391561,0.0
OURS,90.0,MARC-generic,2020-07-05 20:44:14.038317,0.5194177267884388,0.9979991996798719,1.0,0.9981635219440977,0.9984044740521424,0.9980819116539934,0.0,1.2791449497485983,0.7258620689655172,0.8724137931034482,0.6723866282385027,0.7053088247388766,0.6941401431038736,0.0
OURS,91.0,MARC-generic,2020-07-05 20:44:20.845399,0.5406281311018747,0.9971988795518207,1.0,0.9972131942814608,0.9974422238670945,0.9972136434800256,0.0,1.2588064566768449,0.7379310344827587,0.8689655172413793,0.6866575041674098,0.7176453655728265,0.7073525783370344,1.0
OURS,92.0,MARC-generic,2020-07-05 20:44:27.699954,0.48057137278854106,0.9987995198079231,1.0,0.9987662144786926,0.9990624228966198,0.9985939506664895,1.0,1.2727585634280896,0.7293103448275862,0.8758620689655172,0.6770166844229629,0.7017929106012007,0.698544288181594,0.0
